game_id,game_date,game_date_time,home_team,away_team,home_team_id,away_team_id,home_score,away_score,state,venue,game_type
745945,2024-08-29,2024-08-29T18:10:00Z,Milwaukee Brewers,San Francisco Giants,158,137,6,0,Final,American Family Field,R
745135,2024-08-29,2024-08-29T18:15:00Z,St. Louis Cardinals,San Diego Padres,138,135,4,1,Final,Busch Stadium,R
746514,2024-08-29,2024-08-29T19:10:00Z,Colorado Rockies,Miami Marlins,115,146,8,12,Final,Coors Field,R
747159,2024-08-29,2024-08-29T19:40:00Z,Arizona Diamondbacks,New York Mets,109,121,2,3,Final,Chase Field,R
746670,2024-08-29,2024-08-29T21:10:00Z,Cincinnati Reds,Oakland Athletics,113,133,10,9,Final,Great American Ball Park,R
745531,2024-08-29,2024-08-29T22:40:00Z,Philadelphia Phillies,Atlanta Braves,143,144,5,4,Final,Citizens Bank Park,R
746914,2024-08-29,2024-08-29T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,0,2,Final,Fenway Park,R
746352,2024-08-29,2024-08-30T00:10:00Z,Houston Astros,Kansas City Royals,117,118,6,3,Final,Minute Maid Park,R
746102,2024-08-29,2024-08-30T02:10:00Z,Los Angeles Dodgers,Baltimore Orioles,119,110,6,3,Final,Dodger Stadium,R
746730,2024-08-30,2024-08-30T16:40:00Z,Cincinnati Reds,Milwaukee Brewers,113,158,4,5,Final,Great American Ball Park,R
746665,2024-08-30,2024-08-30T22:40:00Z,Cincinnati Reds,Milwaukee Brewers,113,158,0,14,Final,Great American Ball Park,R
746433,2024-08-30,2024-08-30T22:40:00Z,Detroit Tigers,Boston Red Sox,116,111,5,7,Final,Comerica Park,R
745533,2024-08-30,2024-08-30T22:40:00Z,Philadelphia Phillies,Atlanta Braves,143,144,2,7,Final,Citizens Bank Park,R
744810,2024-08-30,2024-08-30T22:45:00Z,Washington Nationals,Chicago Cubs,120,112,6,7,Final,Nationals Park,R
745052,2024-08-30,2024-08-30T22:50:00Z,Tampa Bay Rays,San Diego Padres,139,135,5,13,Final,Tropicana Field,R
745700,2024-08-30,2024-08-30T23:05:00Z,New York Yankees,St. Louis Cardinals,147,138,6,3,Final,Yankee Stadium,R
746593,2024-08-30,2024-08-30T23:10:00Z,Cleveland Guardians,Pittsburgh Pirates,114,134,10,8,Final,Progressive Field,R
744969,2024-08-30,2024-08-31T00:05:00Z,Texas Rangers,Oakland Athletics,140,133,2,9,Final,Globe Life Field,R
746353,2024-08-30,2024-08-31T00:10:00Z,Houston Astros,Kansas City Royals,117,118,3,2,Final,Minute Maid Park,R
745862,2024-08-30,2024-08-31T00:10:00Z,Minnesota Twins,Toronto Blue Jays,142,141,2,0,Final,Target Field,R
746749,2024-08-30,2024-08-31T00:10:00Z,Chicago White Sox,New York Mets,145,121,1,5,Final,Guaranteed Rate Field,R
746511,2024-08-30,2024-08-31T00:40:00Z,Colorado Rockies,Baltimore Orioles,115,110,3,5,Final,Coors Field,R
746184,2024-08-30,2024-08-31T01:38:00Z,Los Angeles Angels,Seattle Mariners,108,136,5,9,Final,Angel Stadium,R
747156,2024-08-30,2024-08-31T01:40:00Z,Arizona Diamondbacks,Los Angeles Dodgers,109,119,9,10,Final,Chase Field,R
745299,2024-08-30,2024-08-31T02:15:00Z,San Francisco Giants,Miami Marlins,137,146,3,1,Final,Oracle Park,R
745699,2024-08-31,2024-08-31T17:05:00Z,New York Yankees,St. Louis Cardinals,147,138,5,6,Final,Yankee Stadium,R
744808,2024-08-31,2024-08-31T20:05:00Z,Washington Nationals,Chicago Cubs,120,112,3,5,Final,Nationals Park,R
745050,2024-08-31,2024-08-31T20:10:00Z,Tampa Bay Rays,San Diego Padres,139,135,11,4,Final,Tropicana Field,R
746424,2024-08-31,2024-08-31T22:10:00Z,Detroit Tigers,Boston Red Sox,116,111,2,1,Final,Comerica Park,R
746590,2024-08-31,2024-08-31T22:10:00Z,Cleveland Guardians,Pittsburgh Pirates,114,134,0,3,Final,Progressive Field,R
744971,2024-08-31,2024-08-31T23:05:00Z,Texas Rangers,Oakland Athletics,140,133,3,2,Final,Globe Life Field,R
746348,2024-08-31,2024-08-31T23:10:00Z,Houston Astros,Kansas City Royals,117,118,5,2,Final,Minute Maid Park,R
745859,2024-08-31,2024-08-31T23:10:00Z,Minnesota Twins,Toronto Blue Jays,142,141,0,15,Final,Target Field,R
746751,2024-08-31,2024-08-31T23:10:00Z,Chicago White Sox,New York Mets,145,121,3,5,Final,Guaranteed Rate Field,R
745532,2024-08-31,2024-08-31T23:15:00Z,Philadelphia Phillies,Atlanta Braves,143,144,3,0,Final,Citizens Bank Park,R
746667,2024-08-31,2024-08-31T23:15:00Z,Cincinnati Reds,Milwaukee Brewers,113,158,4,5,Final,Great American Ball Park,R
746507,2024-08-31,2024-09-01T00:10:00Z,Colorado Rockies,Baltimore Orioles,115,110,7,5,Final,Coors Field,R
747158,2024-08-31,2024-09-01T00:10:00Z,Arizona Diamondbacks,Los Angeles Dodgers,109,119,6,8,Final,Chase Field,R
745296,2024-08-31,2024-09-01T01:05:00Z,San Francisco Giants,Miami Marlins,137,146,3,4,Final,Oracle Park,R
746182,2024-08-31,2024-09-01T01:38:00Z,Los Angeles Angels,Seattle Mariners,108,136,5,4,Final,Angel Stadium,R
746669,2024-09-01,2024-09-01T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,113,158,4,3,Final,Great American Ball Park,R
744806,2024-09-01,2024-09-01T17:35:00Z,Washington Nationals,Chicago Cubs,120,112,1,14,Final,Nationals Park,R
745701,2024-09-01,2024-09-01T17:35:00Z,New York Yankees,St. Louis Cardinals,147,138,7,14,Final,Yankee Stadium,R
746426,2024-09-01,2024-09-01T17:40:00Z,Detroit Tigers,Boston Red Sox,116,111,4,1,Final,Comerica Park,R
746592,2024-09-01,2024-09-01T17:40:00Z,Cleveland Guardians,Pittsburgh Pirates,114,134,6,1,Final,Progressive Field,R
745048,2024-09-01,2024-09-01T17:40:00Z,Tampa Bay Rays,San Diego Padres,139,135,3,4,Final,Tropicana Field,R
746347,2024-09-01,2024-09-01T18:10:00Z,Houston Astros,Kansas City Royals,117,118,7,2,Final,Minute Maid Park,R
745861,2024-09-01,2024-09-01T18:10:00Z,Minnesota Twins,Toronto Blue Jays,142,141,4,3,Final,Target Field,R
746750,2024-09-01,2024-09-01T18:10:00Z,Chicago White Sox,New York Mets,145,121,0,2,Final,Guaranteed Rate Field,R
744970,2024-09-01,2024-09-01T18:35:00Z,Texas Rangers,Oakland Athletics,140,133,6,4,Final,Globe Life Field,R
746505,2024-09-01,2024-09-01T19:10:00Z,Colorado Rockies,Baltimore Orioles,115,110,1,6,Final,Coors Field,R
745292,2024-09-01,2024-09-01T20:05:00Z,San Francisco Giants,Miami Marlins,137,146,5,7,Final,Oracle Park,R
746183,2024-09-01,2024-09-01T20:07:00Z,Los Angeles Angels,Seattle Mariners,108,136,3,2,Final,Angel Stadium,R
747157,2024-09-01,2024-09-01T20:10:00Z,Arizona Diamondbacks,Los Angeles Dodgers,109,119,14,3,Final,Chase Field,R
745536,2024-09-01,2024-09-01T23:10:00Z,Philadelphia Phillies,Atlanta Braves,143,144,3,2,Final,Citizens Bank Park,R
745947,2024-09-02,2024-09-02T18:10:00Z,Milwaukee Brewers,St. Louis Cardinals,158,138,9,3,Final,American Family Field,R
746992,2024-09-02,2024-09-02T19:05:00Z,Baltimore Orioles,Chicago White Sox,110,145,13,3,Final,Oriole Park at Camden Yards,R
746668,2024-09-02,2024-09-02T20:10:00Z,Cincinnati Reds,Houston Astros,113,117,5,3,Final,Great American Ball Park,R
746265,2024-09-02,2024-09-02T20:10:00Z,Kansas City Royals,Cleveland Guardians,118,114,2,4,Final,Kauffman Stadium,R
747155,2024-09-02,2024-09-02T20:10:00Z,Arizona Diamondbacks,Los Angeles Dodgers,109,119,6,11,Final,Chase Field,R
745373,2024-09-02,2024-09-02T22:40:00Z,San Diego Padres,Detroit Tigers,135,116,3,0,Final,Petco Park,R
745046,2024-09-02,2024-09-02T22:50:00Z,Tampa Bay Rays,Minnesota Twins,139,142,4,5,Final,Tropicana Field,R
745619,2024-09-02,2024-09-02T23:07:00Z,Oakland Athletics,Seattle Mariners,133,136,5,4,Final,Oakland Coliseum,R
745779,2024-09-02,2024-09-02T23:10:00Z,New York Mets,Boston Red Sox,121,111,4,1,Final,Citi Field,R
746833,2024-09-02,2024-09-02T23:40:00Z,Chicago Cubs,Pittsburgh Pirates,112,134,3,5,Final,Wrigley Field,R
744972,2024-09-02,2024-09-03T00:05:00Z,Texas Rangers,New York Yankees,140,147,4,8,Final,Globe Life Field,R
746991,2024-09-03,2024-09-03T22:35:00Z,Baltimore Orioles,Chicago White Sox,110,145,9,0,Final,Oriole Park at Camden Yards,R
746020,2024-09-03,2024-09-03T22:40:00Z,Miami Marlins,Washington Nationals,146,120,2,6,Final,loanDepot park,R
745047,2024-09-03,2024-09-03T22:50:00Z,Tampa Bay Rays,Minnesota Twins,139,142,2,1,Final,Tropicana Field,R
744891,2024-09-03,2024-09-03T23:07:00Z,Toronto Blue Jays,Philadelphia Phillies,141,143,9,10,Final,Rogers Centre,R
745778,2024-09-03,2024-09-03T23:10:00Z,New York Mets,Boston Red Sox,121,111,7,2,Final,Citi Field,R
747079,2024-09-03,2024-09-03T23:20:00Z,Atlanta Braves,Colorado Rockies,144,115,3,0,Final,Truist Park,R
746264,2024-09-03,2024-09-03T23:40:00Z,Kansas City Royals,Cleveland Guardians,118,114,1,7,Final,Kauffman Stadium,R
746834,2024-09-03,2024-09-03T23:40:00Z,Chicago Cubs,Pittsburgh Pirates,112,134,0,5,Final,Wrigley Field,R
745944,2024-09-03,2024-09-03T23:40:00Z,Milwaukee Brewers,St. Louis Cardinals,158,138,4,7,Final,American Family Field,R
744968,2024-09-03,2024-09-04T00:05:00Z,Texas Rangers,New York Yankees,140,147,7,4,Final,Globe Life Field,R
746185,2024-09-03,2024-09-04T01:38:00Z,Los Angeles Angels,Los Angeles Dodgers,108,119,2,6,Final,Angel Stadium,R
745615,2024-09-03,2024-09-04T01:40:00Z,Oakland Athletics,Seattle Mariners,133,136,3,2,Final,Oakland Coliseum,R
745293,2024-09-03,2024-09-04T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,137,109,7,8,Final,Oracle Park,R
744887,2024-09-04,2024-09-04T19:07:00Z,Toronto Blue Jays,Philadelphia Phillies,141,143,2,4,Final,Rogers Centre,R
746990,2024-09-04,2024-09-04T22:35:00Z,Baltimore Orioles,Chicago White Sox,110,145,1,8,Final,Oriole Park at Camden Yards,R
746666,2024-09-04,2024-09-04T22:40:00Z,Cincinnati Reds,Houston Astros,113,117,12,5,Final,Great American Ball Park,R
746019,2024-09-04,2024-09-04T22:40:00Z,Miami Marlins,Washington Nationals,146,120,4,3,Final,loanDepot park,R
745045,2024-09-04,2024-09-04T22:50:00Z,Tampa Bay Rays,Minnesota Twins,139,142,9,4,Final,Tropicana Field,R
745776,2024-09-04,2024-09-04T23:10:00Z,New York Mets,Boston Red Sox,121,111,8,3,Final,Citi Field,R
747075,2024-09-04,2024-09-04T23:20:00Z,Atlanta Braves,Colorado Rockies,144,115,5,2,Final,Truist Park,R
746262,2024-09-04,2024-09-04T23:40:00Z,Kansas City Royals,Cleveland Guardians,118,114,4,1,Final,Kauffman Stadium,R
746835,2024-09-04,2024-09-04T23:40:00Z,Chicago Cubs,Pittsburgh Pirates,112,134,12,0,Final,Wrigley Field,R
745938,2024-09-04,2024-09-04T23:40:00Z,Milwaukee Brewers,St. Louis Cardinals,158,138,2,3,Final,American Family Field,R
744964,2024-09-04,2024-09-05T00:05:00Z,Texas Rangers,New York Yankees,140,147,10,6,Final,Globe Life Field,R
746178,2024-09-04,2024-09-05T01:38:00Z,Los Angeles Angels,Los Angeles Dodgers,108,119,10,1,Final,Angel Stadium,R
745370,2024-09-04,2024-09-05T01:40:00Z,San Diego Padres,Detroit Tigers,135,116,6,5,Final,Petco Park,R
745614,2024-09-04,2024-09-05T01:40:00Z,Oakland Athletics,Seattle Mariners,133,136,3,16,Final,Oakland Coliseum,R
745290,2024-09-04,2024-09-05T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,137,109,4,6,Final,Oracle Park,R
746664,2024-09-05,2024-09-05T17:10:00Z,Cincinnati Reds,Houston Astros,113,117,1,0,Final,Great American Ball Park,R
745042,2024-09-05,2024-09-05T17:10:00Z,Tampa Bay Rays,Minnesota Twins,139,142,3,4,Final,Tropicana Field,R
745612,2024-09-05,2024-09-05T19:37:00Z,Oakland Athletics,Seattle Mariners,133,136,4,6,Final,Oakland Coliseum,R
745289,2024-09-05,2024-09-05T19:45:00Z,San Francisco Giants,Arizona Diamondbacks,137,109,3,2,Final,Oracle Park,R
745451,2024-09-05,2024-09-05T22:40:00Z,Pittsburgh Pirates,Washington Nationals,134,120,9,4,Final,PNC Park,R
746021,2024-09-05,2024-09-05T22:40:00Z,Miami Marlins,Philadelphia Phillies,146,143,2,5,Final,loanDepot park,R
747073,2024-09-05,2024-09-05T23:20:00Z,Atlanta Braves,Colorado Rockies,144,115,1,3,Final,Truist Park,R
744966,2024-09-05,2024-09-06T00:05:00Z,Texas Rangers,Los Angeles Angels,140,108,3,1,Final,Globe Life Field,R
745369,2024-09-05,2024-09-06T00:40:00Z,San Diego Padres,Detroit Tigers,135,116,3,4,Final,Petco Park,R
746832,2024-09-06,2024-09-06T18:20:00Z,Chicago Cubs,New York Yankees,112,147,0,3,Final,Wrigley Field,R
745941,2024-09-06,2024-09-06T22:10:00Z,Milwaukee Brewers,Colorado Rockies,158,115,2,3,Final,American Family Field,R
746993,2024-09-06,2024-09-06T23:05:00Z,Baltimore Orioles,Tampa Bay Rays,110,139,2,0,Final,Oriole Park at Camden Yards,R
745777,2024-09-06,2024-09-06T23:10:00Z,New York Mets,Cincinnati Reds,121,113,6,4,Final,Citi Field,R
746912,2024-09-06,2024-09-06T23:10:00Z,Boston Red Sox,Chicago White Sox,111,145,3,1,Final,Fenway Park,R
746016,2024-09-06,2024-09-06T23:10:00Z,Miami Marlins,Philadelphia Phillies,146,143,2,16,Final,loanDepot park,R
747074,2024-09-06,2024-09-06T23:20:00Z,Atlanta Braves,Toronto Blue Jays,144,141,3,1,Final,Truist Park,R
744967,2024-09-06,2024-09-07T00:05:00Z,Texas Rangers,Los Angeles Angels,140,108,1,5,Final,Globe Life Field,R
746343,2024-09-06,2024-09-07T00:10:00Z,Houston Astros,Arizona Diamondbacks,117,109,8,0,Final,Minute Maid Park,R
746257,2024-09-06,2024-09-07T00:10:00Z,Kansas City Royals,Minnesota Twins,118,142,5,0,Final,Kauffman Stadium,R
745131,2024-09-06,2024-09-07T00:15:00Z,St. Louis Cardinals,Seattle Mariners,138,136,1,6,Final,Busch Stadium,R
745611,2024-09-06,2024-09-07T01:40:00Z,Oakland Athletics,Detroit Tigers,133,116,7,6,Final,Oakland Coliseum,R
745371,2024-09-06,2024-09-07T01:40:00Z,San Diego Padres,San Francisco Giants,135,137,5,1,Final,Petco Park,R
746104,2024-09-06,2024-09-07T02:10:00Z,Los Angeles Dodgers,Cleveland Guardians,119,114,1,3,Final,Dodger Stadium,R
745455,2024-09-06,2024-09-06T22:40:00Z,Pittsburgh Pirates,Washington Nationals,134,120,,,Postponed,PNC Park,R
745455,2024-09-07,2024-09-07T17:35:00Z,Pittsburgh Pirates,Washington Nationals,134,120,3,5,Final,PNC Park,R
745456,2024-09-07,2024-09-07T22:40:00Z,Pittsburgh Pirates,Washington Nationals,134,120,6,8,Final,PNC Park,R
746829,2024-09-07,2024-09-07T18:20:00Z,Chicago Cubs,New York Yankees,112,147,0,2,Final,Wrigley Field,R
746986,2024-09-07,2024-09-07T20:05:00Z,Baltimore Orioles,Tampa Bay Rays,110,139,1,7,Final,Oriole Park at Camden Yards,R
745613,2024-09-07,2024-09-07T20:07:00Z,Oakland Athletics,Detroit Tigers,133,116,1,2,Final,Oakland Coliseum,R
746344,2024-09-07,2024-09-07T20:10:00Z,Houston Astros,Arizona Diamondbacks,117,109,11,5,Final,Minute Maid Park,R
745775,2024-09-07,2024-09-07T20:10:00Z,New York Mets,Cincinnati Reds,121,113,4,0,Final,Citi Field,R
746018,2024-09-07,2024-09-07T20:10:00Z,Miami Marlins,Philadelphia Phillies,146,143,9,5,Final,loanDepot park,R
744963,2024-09-07,2024-09-07T23:05:00Z,Texas Rangers,Los Angeles Angels,140,108,6,4,Final,Globe Life Field,R
745942,2024-09-07,2024-09-07T23:10:00Z,Milwaukee Brewers,Colorado Rockies,158,115,5,2,Final,American Family Field,R
745125,2024-09-07,2024-09-07T23:15:00Z,St. Louis Cardinals,Seattle Mariners,138,136,2,0,Final,Busch Stadium,R
746259,2024-09-07,2024-09-07T23:15:00Z,Kansas City Royals,Minnesota Twins,118,142,4,2,Final,Kauffman Stadium,R
746911,2024-09-07,2024-09-07T23:15:00Z,Boston Red Sox,Chicago White Sox,111,145,7,5,Final,Fenway Park,R
747076,2024-09-07,2024-09-07T23:20:00Z,Atlanta Braves,Toronto Blue Jays,144,141,5,9,Final,Truist Park,R
745372,2024-09-07,2024-09-08T00:40:00Z,San Diego Padres,San Francisco Giants,135,137,3,6,Final,Petco Park,R
746099,2024-09-07,2024-09-08T01:10:00Z,Los Angeles Dodgers,Cleveland Guardians,119,114,7,2,Final,Dodger Stadium,R
746989,2024-09-08,2024-09-08T16:05:00Z,Baltimore Orioles,Tampa Bay Rays,110,139,0,2,Final,Oriole Park at Camden Yards,R
745453,2024-09-08,2024-09-08T17:35:00Z,Pittsburgh Pirates,Washington Nationals,134,120,7,3,Final,PNC Park,R
747072,2024-09-08,2024-09-08T17:35:00Z,Atlanta Braves,Toronto Blue Jays,144,141,4,3,Final,Truist Park,R
746910,2024-09-08,2024-09-08T17:35:00Z,Boston Red Sox,Chicago White Sox,111,145,2,7,Final,Fenway Park,R
745774,2024-09-08,2024-09-08T17:40:00Z,New York Mets,Cincinnati Reds,121,113,1,3,Final,Citi Field,R
746017,2024-09-08,2024-09-08T17:40:00Z,Miami Marlins,Philadelphia Phillies,146,143,10,1,Final,loanDepot park,R
746258,2024-09-08,2024-09-08T18:10:00Z,Kansas City Royals,Minnesota Twins,118,142,2,0,Final,Kauffman Stadium,R
745940,2024-09-08,2024-09-08T18:10:00Z,Milwaukee Brewers,Colorado Rockies,158,115,1,4,Final,American Family Field,R
745128,2024-09-08,2024-09-08T18:15:00Z,St. Louis Cardinals,Seattle Mariners,138,136,4,10,Final,Busch Stadium,R
746827,2024-09-08,2024-09-08T18:20:00Z,Chicago Cubs,New York Yankees,112,147,2,1,Final,Wrigley Field,R
744965,2024-09-08,2024-09-08T18:35:00Z,Texas Rangers,Los Angeles Angels,140,108,7,4,Final,Globe Life Field,R
745616,2024-09-08,2024-09-08T20:07:00Z,Oakland Athletics,Detroit Tigers,133,116,1,9,Final,Oakland Coliseum,R
746098,2024-09-08,2024-09-08T20:10:00Z,Los Angeles Dodgers,Cleveland Guardians,119,114,4,0,Final,Dodger Stadium,R
745368,2024-09-08,2024-09-08T20:10:00Z,San Diego Padres,San Francisco Giants,135,137,6,7,Final,Petco Park,R
746345,2024-09-08,2024-09-08T23:10:00Z,Houston Astros,Arizona Diamondbacks,117,109,6,12,Final,Minute Maid Park,R
745534,2024-09-09,2024-09-09T22:40:00Z,Philadelphia Phillies,Tampa Bay Rays,143,139,2,1,Final,Citizens Bank Park,R
747090,2024-09-09,2024-09-09T22:40:00Z,Atlanta Braves,Cincinnati Reds,144,113,0,1,Final,Truist Park,R
745454,2024-09-09,2024-09-09T22:40:00Z,Pittsburgh Pirates,Miami Marlins,134,146,3,2,Final,PNC Park,R
745698,2024-09-09,2024-09-09T23:05:00Z,New York Yankees,Kansas City Royals,147,118,10,4,Final,Yankee Stadium,R
744888,2024-09-09,2024-09-09T23:07:00Z,Toronto Blue Jays,New York Mets,141,121,2,3,Final,Rogers Centre,R
746909,2024-09-09,2024-09-09T23:10:00Z,Boston Red Sox,Baltimore Orioles,111,110,12,3,Final,Fenway Park,R
745860,2024-09-09,2024-09-09T23:40:00Z,Minnesota Twins,Los Angeles Angels,142,108,2,6,Final,Target Field,R
746746,2024-09-09,2024-09-09T23:40:00Z,Chicago White Sox,Cleveland Guardians,145,114,3,5,Final,Guaranteed Rate Field,R
746101,2024-09-09,2024-09-10T02:10:00Z,Los Angeles Dodgers,Chicago Cubs,119,112,4,10,Final,Dodger Stadium,R
746428,2024-09-10,2024-09-10T22:40:00Z,Detroit Tigers,Colorado Rockies,116,115,11,0,Final,Comerica Park,R
745535,2024-09-10,2024-09-10T22:40:00Z,Philadelphia Phillies,Tampa Bay Rays,143,139,9,4,Final,Citizens Bank Park,R
745446,2024-09-10,2024-09-10T22:40:00Z,Pittsburgh Pirates,Miami Marlins,134,146,6,4,Final,PNC Park,R
744807,2024-09-10,2024-09-10T22:45:00Z,Washington Nationals,Atlanta Braves,120,144,0,12,Final,Nationals Park,R
745694,2024-09-10,2024-09-10T23:05:00Z,New York Yankees,Kansas City Royals,147,118,0,5,Final,Yankee Stadium,R
744886,2024-09-10,2024-09-10T23:07:00Z,Toronto Blue Jays,New York Mets,141,121,6,2,Final,Rogers Centre,R
746907,2024-09-10,2024-09-10T23:10:00Z,Boston Red Sox,Baltimore Orioles,111,110,3,5,Final,Fenway Park,R
745856,2024-09-10,2024-09-10T23:40:00Z,Minnesota Twins,Los Angeles Angels,142,108,10,5,Final,Target Field,R
746747,2024-09-10,2024-09-10T23:40:00Z,Chicago White Sox,Cleveland Guardians,145,114,0,5,Final,Guaranteed Rate Field,R
745126,2024-09-10,2024-09-10T23:45:00Z,St. Louis Cardinals,Cincinnati Reds,138,113,0,3,Final,Busch Stadium,R
746346,2024-09-10,2024-09-11T00:10:00Z,Houston Astros,Oakland Athletics,117,133,3,4,Final,Minute Maid Park,R
745210,2024-09-10,2024-09-11T01:40:00Z,Seattle Mariners,San Diego Padres,136,135,3,7,Final,T-Mobile Park,R
747152,2024-09-10,2024-09-11T01:40:00Z,Arizona Diamondbacks,Texas Rangers,109,140,6,0,Final,Chase Field,R
745291,2024-09-10,2024-09-11T01:45:00Z,San Francisco Giants,Milwaukee Brewers,137,158,2,3,Final,Oracle Park,R
746097,2024-09-10,2024-09-11T02:10:00Z,Los Angeles Dodgers,Chicago Cubs,119,112,3,6,Final,Dodger Stadium,R
745450,2024-09-11,2024-09-11T16:35:00Z,Pittsburgh Pirates,Miami Marlins,134,146,3,1,Final,PNC Park,R
746745,2024-09-11,2024-09-11T18:10:00Z,Chicago White Sox,Cleveland Guardians,145,114,4,6,Final,Guaranteed Rate Field,R
744881,2024-09-11,2024-09-11T19:07:00Z,Toronto Blue Jays,New York Mets,141,121,2,6,Final,Rogers Centre,R
747154,2024-09-11,2024-09-11T19:40:00Z,Arizona Diamondbacks,Texas Rangers,109,140,14,4,Final,Chase Field,R
746425,2024-09-11,2024-09-11T22:40:00Z,Detroit Tigers,Colorado Rockies,116,115,7,4,Final,Comerica Park,R
745525,2024-09-11,2024-09-11T22:40:00Z,Philadelphia Phillies,Tampa Bay Rays,143,139,3,2,Final,Citizens Bank Park,R
744804,2024-09-11,2024-09-11T22:45:00Z,Washington Nationals,Atlanta Braves,120,144,5,1,Final,Nationals Park,R
745697,2024-09-11,2024-09-11T23:05:00Z,New York Yankees,Kansas City Royals,147,118,4,3,Final,Yankee Stadium,R
746908,2024-09-11,2024-09-11T23:10:00Z,Boston Red Sox,Baltimore Orioles,111,110,5,3,Final,Fenway Park,R
745857,2024-09-11,2024-09-11T23:10:00Z,Minnesota Twins,Los Angeles Angels,142,108,6,4,Final,Target Field,R
745127,2024-09-11,2024-09-11T23:45:00Z,St. Louis Cardinals,Cincinnati Reds,138,113,2,1,Final,Busch Stadium,R
746342,2024-09-11,2024-09-12T00:10:00Z,Houston Astros,Oakland Athletics,117,133,4,5,Final,Minute Maid Park,R
745214,2024-09-11,2024-09-12T01:40:00Z,Seattle Mariners,San Diego Padres,136,135,5,2,Final,T-Mobile Park,R
745285,2024-09-11,2024-09-12T01:45:00Z,San Francisco Giants,Milwaukee Brewers,137,158,13,2,Final,Oracle Park,R
746100,2024-09-11,2024-09-12T02:10:00Z,Los Angeles Dodgers,Chicago Cubs,119,112,10,8,Final,Dodger Stadium,R
746427,2024-09-12,2024-09-12T17:10:00Z,Detroit Tigers,Colorado Rockies,116,115,2,4,Final,Comerica Park,R
745129,2024-09-12,2024-09-12T17:15:00Z,St. Louis Cardinals,Cincinnati Reds,138,113,6,1,Final,Busch Stadium,R
746337,2024-09-12,2024-09-12T18:10:00Z,Houston Astros,Oakland Athletics,117,133,6,3,Final,Minute Maid Park,R
744805,2024-09-12,2024-09-12T22:45:00Z,Washington Nationals,Miami Marlins,120,146,3,6,Final,Nationals Park,R
746591,2024-09-12,2024-09-12T23:15:00Z,Cleveland Guardians,Tampa Bay Rays,114,139,2,5,Final,Progressive Field,R
745695,2024-09-12,2024-09-12T23:15:00Z,New York Yankees,Boston Red Sox,147,111,2,1,Final,Yankee Stadium,R
745208,2024-09-12,2024-09-13T01:40:00Z,Seattle Mariners,Texas Rangers,136,140,4,5,Final,T-Mobile Park,R
745288,2024-09-12,2024-09-13T01:45:00Z,San Francisco Giants,Milwaukee Brewers,137,158,0,3,Final,Oracle Park,R
746423,2024-09-13,2024-09-13T22:40:00Z,Detroit Tigers,Baltimore Orioles,116,110,1,0,Final,Comerica Park,R
745447,2024-09-13,2024-09-13T22:40:00Z,Pittsburgh Pirates,Kansas City Royals,134,118,3,8,Final,PNC Park,R
745529,2024-09-13,2024-09-13T22:40:00Z,Philadelphia Phillies,New York Mets,143,121,3,11,Final,Citizens Bank Park,R
744800,2024-09-13,2024-09-13T22:45:00Z,Washington Nationals,Miami Marlins,120,146,4,1,Final,Nationals Park,R
745696,2024-09-13,2024-09-13T23:05:00Z,New York Yankees,Boston Red Sox,147,111,5,4,Final,Yankee Stadium,R
744882,2024-09-13,2024-09-13T23:07:00Z,Toronto Blue Jays,St. Louis Cardinals,141,138,4,3,Final,Rogers Centre,R
746586,2024-09-13,2024-09-13T23:10:00Z,Cleveland Guardians,Tampa Bay Rays,114,139,1,3,Final,Progressive Field,R
747069,2024-09-13,2024-09-13T23:20:00Z,Atlanta Braves,Los Angeles Dodgers,144,119,6,2,Final,Truist Park,R
746744,2024-09-13,2024-09-13T23:40:00Z,Chicago White Sox,Oakland Athletics,145,133,0,2,Final,Guaranteed Rate Field,R
745855,2024-09-13,2024-09-14T00:10:00Z,Minnesota Twins,Cincinnati Reds,142,113,4,8,Final,Target Field,R
746509,2024-09-13,2024-09-14T00:40:00Z,Colorado Rockies,Chicago Cubs,115,112,9,5,Final,Coors Field,R
746181,2024-09-13,2024-09-14T01:38:00Z,Los Angeles Angels,Houston Astros,108,117,3,5,Final,Angel Stadium,R
747153,2024-09-13,2024-09-14T01:40:00Z,Arizona Diamondbacks,Milwaukee Brewers,109,158,1,2,Final,Chase Field,R
745207,2024-09-13,2024-09-14T02:10:00Z,Seattle Mariners,Texas Rangers,136,140,5,4,Final,T-Mobile Park,R
745286,2024-09-13,2024-09-14T02:15:00Z,San Francisco Giants,San Diego Padres,137,135,0,5,Final,Oracle Park,R
745448,2024-09-14,2024-09-14T17:05:00Z,Pittsburgh Pirates,Kansas City Royals,134,118,1,5,Final,PNC Park,R
745689,2024-09-14,2024-09-14T17:05:00Z,New York Yankees,Boston Red Sox,147,111,1,7,Final,Yankee Stadium,R
744884,2024-09-14,2024-09-14T19:07:00Z,Toronto Blue Jays,St. Louis Cardinals,141,138,7,2,Final,Rogers Centre,R
745528,2024-09-14,2024-09-14T20:05:00Z,Philadelphia Phillies,New York Mets,143,121,6,4,Final,Citizens Bank Park,R
